nx_date,nt_pool_fund_code,nt_security_name,nt_security_currency,nt_gti_code,nt_bloomberg_code,nt_yellow_key_code,nt_figi_code,nt_quotation_code,nt_quantity,nt_issuer_country_code,nt_second_quotation_currency,nt_underlying_security_name,nt_bloomberg_code_of_underlying
2023-12-22,NGT2754,,USD,B01,ZG6226614,Corp,BBG01KH1N5Q8,,900000,US,,,
2023-12-27,NGT2754,,THB,B31,QJ1898296,Govt,BBG00B6GCL85,,10500000,TH,,,
2024-02-27,NGT6144,SVENSKA CELLULOSA AB SCA-B,SEK,S01,SCAB SS,Equity,BBG000BCCG29,,268410,SE,,,
2023-12-28,NGT2754,FN BM1099 3% 17-01/03/2032,USD,P05,3140J5GH6,Mtge,BBG00GCMYW68,,510970.068,US,,,
2023-12-28,NGT2754,URUGUAY 5.75% 22-28/10/2034,USD,P15,BZ8769342,Govt,BBG01B4YGRH0,,923211,UY,,,
2023-12-28,NGT2754,G2 784472 3.5% 18-20/02/2048,USD,P05,3622A26H0,Mtge,BBG00KT4Y5Q8,,2861024.7,US,,,
2024-02-21,NGT6144,,EUR,S01,AMP IM,Equity,BBG000FZG9K6,,163851,IT,,,
2024-02-23,NGT6144,SUN LIFE FINANCIAL INC,CAD,S01,SLF CT,Equity,BBG000LS69L5,,99096,CA,,,
2024-02-21,NGT6144,,JPY,S01,6724 JT,Equity,BBG000PRVGV8,,329700,JP,,,
2024-02-27,NGT2754,MATSUKIYOCOCOKARA & CO,JPY,S01,3088 JT,Equity,BBG000TBPHJ8,4,337500,JP,,,
2024-02-15,NGT6144,,USD,S01,ALGN UW,Equity,BBG000BRNWJ1,,31056,US,,,
2023-12-27,NGT2754,FR SD2022 3.5% 22-01/04/2050,USD,P05,3132DPG77,Mtge,BBG01C16HWZ0,,1635731.37,US,,,
2024-02-20,NGT6144,ADMIRAL GROUP PLC,GBP,S01,ADM LN,Equity,BBG000PG2GZ0,,28347,GB,,,
2023-12-22,NGT2754,ISRAEL FIXED 0.4% 21-31/10/2024 FLAT,ILS,B31,BP8010129,Govt,BBG011743TH5,,1350000,IL,,,
2024-02-21,NGT6144,JM SMUCKER CO/THE,USD,S53,SJM UN,Equity,BBG000BT1984,,126261,US,,,
2024-02-26,NGT6144,MERIDIAN ENERGY LTD,NZD,S01,MEL NZ,Equity,BBG005GS6PX1,,941157,NZ,,,
2023-12-22,NGT2754,CIE FIN FONCIER 3.375% 23-16/09/2031,EUR,B85,ZL4423527,Corp,BBG01FRBP361,,1500000,FR,,,
2023-12-28,NGT2754,,USD,B01,ZM8264081,Corp,BBG01DZ9FPY3,,450000,US,,,
2024-02-20,NGT6144,EXELON CORP,USD,S01,EXC UW,Equity,BBG000J6Y864,,636249,US,,,
2024-02-27,NGT2754,ASSICURAZIONI GENERALI,EUR,S01,G IM,Equity,BBG000BC1V91,,33420,IT,,,
2023-12-27,NGT2754,INTUIT INC 5.5% 23-15/09/2053,USD,B01,ZI8731583,Corp,BBG01J9HZ1T8,,234000,US,,,
2024-02-27,NGT6144,T ROWE PRICE GROUP INC,USD,S01,TROW UW,Equity,BBG000BVMYQ1,,114159,US,,,
2023-12-28,NGT2754,ITALY BTPS 2.8% 16-01/03/2067,EUR,BA1,QZ7665156,Govt,BBG00DYBZHY6,,1320000,IT,,,
2023-12-28,NGT2754,,EUR,B31,JK2941926,Govt,BBG00CCK60B6,11,600000,BE,,,
2024-02-26,NGT6144,,USD,S01,FDS UN,Equity,BBG000BDJMS9,,25821,US,,,
2023-12-27,NGT2754,,USD,P05,3140XANL2,Mtge,BBG00ZR7DMC1,,2797932.369,US,,,
2024-02-16,NGT6144,,SGD,S01,CIT SP,Equity,BBG000BDFV12,,752400,SG,,,
2023-12-27,NGT2754,REP OF POLAND 3.375% 12-09/07/2024,EUR,B31,EJ3841321,Govt,BBG003FTM9K7,,150000,PL,,,
2023-12-28,NGT2754,,USD,P05,31418CXN9,Mtge,BBG00KN0ZLJ4,,1381171.572,US,,,
2024-02-20,NGT2754,,USD,S01,CHRW UW,Equity,BBG000BTCSJ8,,78249,US,,,
2024-02-26,NGT6144,CUMMINS INC,USD,S01,CMI UN,Equity,BBG000BGPXY4,,5199,US,,,
2024-02-19,NGT6144,,HKD,S01,,Equity,BBG000BDSR53,8,5532000,HK,,,
2023-12-27,NGT2754,FNCL 5 1/11 5% 11-25/08/2037,USD,P09,01F050619,Mtge,BBG00BT1PNG6,,2400000,US,,,
2024-02-20,NGT6144,ESSITY AKTIEBOLAG-B,SEK,S01,ESSITYB SS,Equity,BBG00GV10DH0,,127596,SE,,,
2023-12-28,NGT2754,JAPAN GOVT 40-YR 0.4% 16-20/03/2056,JPY,B31,LW2394333,Govt,BBG00CZTLD27,,236700000,JP,,,
2024-02-15,NGT6144,HANG SENG BANK LTD,HKD,S01,11 HK,Equity,BBG000BDWBR9,,434700,HK,,,
2024-02-27,NGT6144,,USD,S01,RF UN,Equity,BBG000Q3JQJ6,,690429,US,,,
2024-02-19,NGT6144,,AUD,S62,DXS AT,Equity,BBG011KHG491,,1386060,AU,,,
2023-12-28,NGT2754,CNAC HK FINBRID 3.875% 19-19/06/2029,USD,B01,AZ1269218,Corp,BBG00PF57JV3,,1500000,HK,,,
2023-12-28,NGT2754,THAILAND GOVT 3.85% 10-12/12/2025,THB,B31,EI4240848,Govt,BBG001704KX4,,10800000,TH,,,
2023-12-27,NGT2754,BANK OF NY MELLO 23-25/10/2029 FRN,USD,B03,ZH5854927,Corp,BBG01JS4P7H7,,600000,US,,,
2024-02-27,NGT6144,DEMANT A/S,DKK,S01,DEMANT DC,Equity,BBG000J940M0,,87720,DK,,,
2024-02-19,NGT6144,,CHF,S01,LOGN SE,Equity,BBG003FBHSJ2,,109782,CH,,,
2023-12-28,NGT2754,KOREA TRSY BD 1.875% 19-10/06/2029 FLAT,KRW,B31,AX9178093,Govt,BBG00NR6ZKF7,,549900000,KR,,,
2023-12-28,NGT2754,,USD,B03,BV9907700,Corp,BBG016X2D5M4,,300000,US,,,
2024-02-28,NGT6144,NORTHERN TRUST CORP,USD,S01,NTRS UW,Equity,BBG000BQ7GH8,,136602,US,,,
2024-02-26,NGT6144,CLOROX COMPANY,USD,S01,CLX UN,Equity,BBG000BFS949,,73092,US,,,
2024-02-19,NGT6144,OMRON CORP,JPY,S01,6645 JT,Equity,BBG000BGJDG5,,266100,JP,,,
2023-12-28,NGT2754,TESORERIA PESOS 4.7% 18-01/09/2030 FLAT,CLP,B31,AT3408966,Govt,BBG00L9H72P7,,90000000,CL,,,
2024-02-27,NGT6144,,USD,S01,IDXX UW,Equity,BBG000BLS2X9,,32238,US,,,
2024-02-26,NGT6144,,USD,S01,CBRE UN,Equity,BBG000C043Q6,,132090,US,,,
2024-02-27,NGT6144,KELLANOVA,USD,S01,K UN,Equity,BBG000BMKH35,,300390,US,,,
2024-02-22,NGT6144,FRANKLIN RESOURCES INC,USD,S01,BEN UN,Equity,BBG000BD0WB5,,340077,US,,,
2024-02-19,NGT6144,AXA SA,EUR,S01,CS FP,Equity,BBG000BC8029,,383751,FR,,,
2023-12-27,NGT2754,,CAD,B31,CP5052057,Govt,BBG00005WXV5,,600000,CA,,,
2024-02-26,NGT6144,CROWN CASTLE INC,USD,S62,CCI UN,Equity,BBG000FV22P0,,144855,US,,,
2024-02-26,NGT6144,AXON ENTERPRISE INC,USD,S01,AXON UW,Equity,BBG000BHK5Z7,,43143,US,,,
2024-02-15,NGT6144,TRUIST FINANCIAL CORP,USD,S01,TFC UN,Equity,BBG000BYYNN9,,371169,US,,,
2024-02-26,NGT6144,,AUD,S62,GPT AT,Equity,BBG000BBTGL2,,2208897,AU,,,
2024-02-22,NGT6144,JULIUS BAER GROUP LTD,CHF,S01,BAER SE,Equity,BBG00HCY7SK3,,58611,CH,,,
2024-02-22,NGT6144,SYSMEX CORP,JPY,S01,6869 JT,Equity,BBG000C2SFJ7,,105900,JP,,,
2023-12-27,NGT2754,AMERICAN EXPRESS 23-01/05/2034 FRN,USD,B03,ZK3996590,Corp,BBG01GG00GQ1,,300000,US,,,
2024-02-15,NGT6144,NORTHERN TRUST CORP,USD,S01,NTRS UW,Equity,BBG000BQ7GH8,,161370,US,,,
2024-02-26,NGT6144,TRANE TECHNOLOGIES PLC,USD,S01,TT UN,Equity,BBG000BM6966,,68802,US,,,
2023-12-27,NGT2754,KFW 1.125% 17-15/09/2032,EUR,B01,AO3063424,Corp,BBG00H42D419,,6480000,DE,,,
2024-02-15,NGT6144,,CAD,S01,BEPC CT,Equity,BBG00W5FR6F1,,203598,US,,,
2023-12-27,NGT2754,GAZPROM PJSC 2.95% 21-27/01/2029,USD,B01,BN6473175,Corp,BBG00YZBK4L8,,900000,GB,,,
2024-02-26,NGT6144,CAPITALAND ASCENDAS REIT,SGD,S62,CLAR SP,Equity,BBG000PFLWB2,,4854300,SG,,,
2024-02-28,NGT6144,SWIRE PACIFIC LTD - CL A,HKD,S01,19 HK,Equity,BBG000BF0315,,552000,HK,,,
2023-12-28,NGT2754,,USD,P05,3138WJYU6,Mtge,BBG00FWHHCZ0,,554472.756,US,,,
2023-12-28,NGT2754,TELEFONICA EMIS 7.045% 06-20/06/2036,USD,B01,EF4833713,Corp,BBG0000CRMC1,,300000,ES,,,
2024-02-26,NGT6144,T&D HOLDINGS INC,JPY,S01,8795 JT,Equity,BBG000BVF895,,173400,JP,,,
2024-02-16,NGT6144,SG HOLDINGS CO LTD,JPY,S01,9143 JT,Equity,BBG00J598YC7,,307800,JP,,,
2024-02-23,NGT6144,DARLING INGREDIENTS INC,USD,S01,DAR UN,Equity,BBG000BN91F8,,98259,US,,,
2024-02-26,NGT6144,ZIMMER BIOMET HOLDINGS INC,USD,S01,ZBH UN,Equity,BBG000BKPMZ8,,176181,US,,,
2023-12-28,NGT2754,COLOMBIA REP OF 4.125% 20-15/05/2051,USD,B31,BJ8090273,Govt,BBG00V6Q18N3,,900000,CO,,,
2023-12-27,NGT2754,NEXTERA ENERGY 5.25% 23-28/02/2053,USD,B01,ZM8980579,Corp,BBG01F3MFVY1,,300000,US,,,
2024-02-15,NGT6144,US BANCORP,USD,S01,USB UN,Equity,BBG000FFFQT4,,280128,US,,,
2024-02-21,NGT6144,,JPY,S01,8316 JT,Equity,BBG000PJ4F75,,339000,JP,,,
2024-02-19,NGT6144,SEGRO PLC,GBP,S62,SGRO LN,Equity,BBG000BF1HY7,,807963,GB,,,
2023-12-28,NGT2754,REPUBLIC OF PERU 2.783% 20-23/01/2031,USD,B31,BH9161648,Govt,BBG00T7L9L24,,600000,PE,,,
2023-12-22,NGT2754,ITALY BTPS 2.8% 16-01/03/2067,EUR,BA1,QZ7665156,Govt,BBG00DYBZHY6,,1320000,IT,,,
2024-02-28,NGT6144,COMPUTERSHARE LTD,AUD,S01,CPU AT,Equity,BBG000BKP1M8,,194088,AU,,,
2024-02-23,NGT6144,ADP,EUR,S01,ADP FP,Equity,BBG000H292Q4,,26889,FR,,,
2024-02-27,NGT6144,BT GROUP PLC,GBP,S01,BT/A LN,Equity,BBG000C05R82,,2313819,GB,,,
2023-12-27,NGT2754,,COP,B31,EK6999263,Govt,BBG007X4TXG8,,846000000,CO,,,
2023-12-22,NGT2754,,THB,B31,BQ5009007,Govt,BBG011RDW789,,17370000,TH,,,
2024-02-28,NGT6144,KDDI CORP,JPY,S01,9433 JT,Equity,BBG000BJ7JQ8,,307500,JP,,,
2024-02-20,NGT6144,SVENSKA HANDELSBANKEN-A SHS,SEK,S01,SHBA SS,Equity,BBG000BGX8Y0,,162156,SE,,,
2024-02-20,NGT6144,TELENOR ASA,NOK,S01,TEL NO,Equity,BBG000BBPV51,,264117,NO,,,
2024-02-21,NGT2754,ZURICH INSURANCE GROUP AG,CHF,S01,ZURN SE,Equity,BBG00HCYVMX5,,19020,CH,,,
2024-02-23,NGT6144,,USD,S01,EXPD UN,Equity,BBG000BJ5RP3,,112041,US,,,
2024-02-23,NGT6144,SIG GROUP AG,CHF,S01,,Equity,BBG00LWT8H62,,215310,CH,,,
2023-12-27,NGT2754,,JPY,B31,ZP3874002,Govt,BBG00RBG1206,,118350000,JP,,,
2023-12-28,NGT2754,REP OF POLAND 5.5% 23-04/04/2053,USD,B31,ZL8935831,Govt,BBG01G2BZ8H2,,498000,PL,,,
2023-12-27,NGT2754,GNR 2011-123 SD 11-20/09/2041 FRN,USD,P07,CM0A3807,Mtge,BBG0024V76X5,,5357567.052,US,,,
2023-12-27,NGT2754,MICRON TECH 5.875% 23-09/02/2033,USD,B01,ZM8990230,Corp,BBG01F3MLQM8,,450000,US,,,
2024-02-16,NGT6144,,EUR,S01,AD NA,Equity,BBG000BBBC58,,305223,NL,,,
2023-12-22,NGT2754,Credit Default Swap (F),EUR,IR,,,,,75300000,FR,EUR,ITRX XOVER CDSI S40 5Y CORP 20/12/2028,
2024-02-22,NGT2754,DEUTSCHE BOERSE AG,EUR,S01,DB1 GY,Equity,BBG000D54KD0,,29088,DE,,,
2024-02-16,NGT6144,ROBERT HALF INC,USD,S01,RHI UN,Equity,BBG000BS5GM0,,84486,US,,,
2023-12-27,NGT2754,SENEGAL REP OF 6.25% 17-23/05/2033,USD,P15,AN6331648,Govt,BBG00GQ9JHZ0,,8190000,SN,,,
2024-02-16,NGT6144,BOOKING HOLDINGS INC,USD,S01,BKNG UW,Equity,BBG000BLC4L5,,5958,US,,,
2024-02-21,NGT6144,,USD,S01,LKQ UW,Equity,BBG000PXDRY8,,347580,US,,,
2024-02-22,NGT6144,DANAHER CORP,USD,S01,DHR UN,Equity,BBG000BH3LR0,,142572,US,,,
2024-02-22,NGT6144,,NZD,S01,MCY NZ,Equity,BBG004J7PMT8,,741036,NZ,,,
2024-02-20,NGT6144,BECTON DICKINSON AND CO,USD,S01,BDX UN,Equity,BBG000BD00Y0,,139710,US,,,
2024-02-21,NGT6144,AMGEN INC,USD,S01,AMGN UW,Equity,BBG000BBSCX9,,97233,US,,,
2023-12-27,NGT2754,SPANISH GOVT 5.15% 13-31/10/2044,EUR,B31,EJ8738761,Govt,BBG005D3QNJ8,,1080000,ES,,,
2024-02-27,NGT6144,AGNICO EAGLE MINES LTD,CAD,S01,AEM CT,Equity,BBG000CZ8QM8,,285969,CA,,,
2023-12-22,NGT2754,CAISSE FR DE FIN 3% 13-02/10/2028,EUR,B85,EJ8548681,Govt,BBG005BR3DT3,,300000,FR,,,
2023-12-27,NGT2754,KOREA TRSY BD 1.5% 20-10/03/2025 FLAT,KRW,B31,ZP2080957,Govt,BBG00R7TDJS3,,870000000,KR,,,
2023-12-28,NGT2754,FR SD2531 4.5% 23-01/02/2053,USD,P05,3132DPY44,Mtge,BBG01FVBVHF8,,2567290.734,US,,,
2024-02-28,NGT6144,,JPY,S01,6857 JT,Equity,BBG000BGN078,,447900,JP,,,
2024-02-23,NGT6144,ROBERT HALF INC,USD,S01,RHI UN,Equity,BBG000BS5GM0,,73041,US,,,
2024-02-16,NGT6144,3I GROUP PLC,GBP,S01,III LN,Equity,BBG000BZZ876,,332736,GB,,,
2024-02-21,NGT6144,TAKE-TWO INTERACTIVE SOFTWRE,USD,S01,TTWO UW,Equity,BBG000BS26J9,,78741,US,,,
2023-12-27,NGT2754,,JPY,B31,BP1725806,Govt,BBG01064VJ70,,89400000,JP,,,
2023-12-27,NGT2754,ALBEMARLE CORP 5.05% 22-01/06/2032,USD,B01,BW4685788,Corp,BBG017BT43S6,,150000,US,,,
2024-02-23,NGT6144,SYNCHRONY FINANCIAL,USD,S01,SYF UN,Equity,BBG00658F3W5,,201015,US,,,
2023-12-27,NGT2754,,CHF,B31,EJ1265085,Govt,BBG002W0QNH2,,1530000,CH,,,
2024-02-20,NGT6144,,USD,S01,FAST UW,Equity,BBG000BJ96W7,,387228,US,,,
2023-12-28,NGT2754,GAZPROM PJSC 2.95% 21-27/01/2029,USD,B01,BN6473175,Corp,BBG00YZBK4L8,,900000,GB,,,
2024-02-15,NGT6144,PNC FINANCIAL SERVICES GROUP,USD,S01,PNC UN,Equity,BBG000BRD2F2,,156870,US,,,
2024-02-20,NGT6144,RB GLOBAL INC,CAD,S01,RBA CT,Equity,BBG000G0LP57,,61791,CA,,,
2023-12-28,NGT2754,,EUR,BA1,ZM3378175,Govt,BBG01C97H7R4,,5361000,IT,,,
2024-02-15,NGT6144,GIVAUDAN-REG,CHF,S01,GIVN SE,Equity,BBG00HCYH960,,3864,CH,,,
2024-02-15,NGT2754,BROADRIDGE FINANCIAL SOLUTIO,USD,S01,BR UN,Equity,BBG000PPFN90,,67683,US,,,
2024-02-26,NGT6144,,USD,S01,,Equity,BBG000BHB4Z0,6,149559,US,,,
2024-02-19,NGT6144,LOWES COS INC,USD,S01,LOW UN,Equity,BBG000BNDQS4,,98004,US,,,
2023-12-28,NGT2754,PROLOGIS EURO 0.375% 20-06/02/2028,EUR,B01,ZP7362558,Corp,BBG00RKKV730,,528000,US,,,
2023-12-22,NGT2754,FN FM6647 3% 21-01/05/2047,USD,P05,3140XAL59,Mtge,BBG00ZR5N452,,766257.588,US,,,
2024-02-16,NGT6144,,JPY,S01,4689 JT,Equity,BBG000BV9F96,4,1919400,JP,,,
2024-02-23,NGT6144,VONOVIA SE,EUR,S01,VNA GY,Equity,BBG004C6MBZ7,,225264,DE,,,
2024-02-15,NGT6144,T&D HOLDINGS INC,JPY,S01,8795 JT,Equity,BBG000BVF895,,200700,JP,,,
2024-02-23,NGT6144,,USD,S01,ALLE UN,Equity,BBG004T9FH88,,113838,IE,,,
2023-12-22,NGT2754,PERU B SOBERANO 6.35% 16-12/08/2028,PEN,B31,QZ7445096,Govt,BBG00DY3DY80,,405000,PE,,,
2024-02-23,NGT6144,CSL LTD,AUD,S01,CSL AT,Equity,BBG000BKBNS9,,32253,AU,,,
2024-02-19,NGT2754,,EUR,S01,ZAL GY,Equity,BBG0072HKSY3,,46947,DE,,,
2024-02-22,NGT2754,VAT GROUP AG,CHF,S01,VACN SE,Equity,BBG00CMBNV19,,15147,CH,,,
2024-02-20,NGT6144,PUMA SE,EUR,S01,PUM GY,Equity,BBG000BLMW23,,13296,DE,,,
2024-02-15,NGT6144,METRO INC/CN,CAD,S01,MRU CT,Equity,BBG000BZNTN5,,349875,CA,,,
2024-02-15,NGT6144,SIG GROUP AG,CHF,S01,SIGN SE,Equity,BBG00LWT8H62,,249042,CH,,,
2024-02-15,NGT6144,DOLLARAMA INC,CAD,S01,DOL CT,Equity,BBG000P87C37,,335331,CA,,,
2024-02-28,NGT6144,,EUR,S01,AMS SQ,Equity,BBG000QSDZF1,5,79749,ES,,,
2024-02-19,NGT6144,VESTAS WIND SYSTEMS A/S,DKK,S01,VWS DC,Equity,BBG000BJBK53,,172218,DK,,,
2024-02-16,NGT6144,IBIDEN CO LTD,JPY,S01,4062 JT,Equity,BBG000BG1XQ9,,171300,JP,,,
2024-02-21,NGT6144,HENKEL AG & CO KGAA VOR-PREF,EUR,S09,HEN3 GY,Equity,BBG000BC3BJ2,,59196,DE,,,
2024-02-23,NGT6144,,CAD,S01,MRU CT,Equity,BBG000BZNTN5,,298308,CA,,,
2024-02-21,NGT6144,ELIA GROUP SA/NV,EUR,S01,ELI BB,Equity,BBG000KR9Z28,,44247,BE,,,
2024-02-23,NGT6144,MINERAL RESOURCES LTD,AUD,S01,MIN AT,Equity,BBG000M2YQC2,,95784,AU,,,
2023-12-27,NGT2754,,USD,B01,ZM5084995,Corp,BBG01CCX5MP5,,300000,US,,,
2023-12-27,NGT2754,FN FS0427 2% 22-01/02/2037,USD,P05,3140XFPM7,Mtge,BBG014L7L7Z4,,1461893.076,US,,,
2024-02-19,NGT6144,,USD,S01,DAR UN,Equity,BBG000BN91F8,,113655,US,,,
2023-12-27,NGT2754,,EUR,B31,BQ5072864,Govt,BBG011RGD462,,1440000,BE,,,
2023-12-28,NGT2754,MEXICAN BONOS 7.5% 07-03/06/2027,MXN,B31,EG1116375,Govt,BBG0000DCQS9,,15300000,MX,,,
2024-02-19,NGT6144,,USD,S01,ITW UN,Equity,BBG000BMBNV1,,151029,US,,,
2024-02-19,NGT6144,,EUR,S01,ARGX BB,Equity,BBG006MF2DW2,,12597,NL,,,
2024-02-19,NGT6144,,CHF,S01,BCVN SE,Equity,BBG000BD7RK9,,18918,CH,,,
2024-02-28,NGT6144,,EUR,S01,ZAL GY,Equity,BBG0072HKSY3,,36804,DE,,,
2023-12-28,NGT2754,AMERICAN TOWER 5.8% 23-15/11/2028,USD,B01,ZI8724661,Corp,BBG01J9HTMV6,,450000,US,,,
2024-02-28,NGT6144,,USD,S01,WST UN,Equity,BBG000BX26F2,,36393,US,,,
2024-02-21,NGT6144,TELIA CO AB,SEK,S01,TELIA SS,Equity,BBG000M3HZX6,,1014045,SE,,,
2024-02-16,NGT2754,TRACTOR SUPPLY COMPANY,USD,S01,TSCO UW,Equity,BBG000BLY8F9,,59958,US,,,
2024-02-27,NGT6144,,CHF,S01,TEMN SE,Equity,BBG000DDXJG1,,40560,CH,,,
2024-02-23,NGT6144,GILDAN ACTIVEWEAR INC,CAD,S01,GIL CT,Equity,BBG000BQ6093,,102702,CA,,,
2023-12-27,NGT2754,ELO SACA 6% 23-22/03/2029,EUR,B01,ZI9416085,Corp,BBG01JDFZZP6,,300000,FR,,,
2024-02-20,NGT6144,MEDIOBANCA SPA,EUR,S01,MB IM,Equity,BBG000BBKYH7,,542796,IT,,,
2024-02-15,NGT6144,,USD,S01,CHD UN,Equity,BBG000BFJW57,,282600,US,,,
2023-12-27,NGT2754,,EUR,B01,AR1104280,Corp,BBG00JZ2VG23,,600000,VE,,,
2023-12-28,NGT2754,KOREA TRSY BD 2% 19-10/03/2049 FLAT,KRW,B31,AW8985946,Govt,BBG00N6FMV60,,1962000000,KR,,,
2024-02-15,NGT6144,,USD,S01,CLX UN,Equity,BBG000BFS949,,85470,US,,,
2024-02-28,NGT6144,TELUS CORP,CAD,S01,T CT,Equity,BBG000BZYZZ6,,582318,CA,,,
2024-02-28,NGT6144,SVENSKA CELLULOSA AB SCA-B,SEK,S01,SCAB SS,Equity,BBG000BCCG29,,268410,SE,,,
2024-02-15,NGT6144,GENERAL MILLS INC,USD,S01,GIS UN,Equity,BBG000BKCHJ1,,373434,US,,,
2024-02-21,NGT6144,,USD,S01,STT UN,Equity,BBG000BKFCH1,,161286,US,,,
2023-12-27,NGT2754,SINGAPORE GOVT 2.25% 16-01/08/2036,SGD,B31,LW9539104,Govt,BBG00DF0J361,,210000,SG,,,
2023-12-28,NGT2754,SENEGAL REP OF 6.25% 17-23/05/2033,USD,P15,AN6331648,Govt,BBG00GQ9JHZ0,,8190000,SN,,,
2024-02-28,NGT6144,,USD,S01,DAY UN,Equity,BBG00KG0HRN4,,104253,US,,,
2024-02-16,NGT6144,,USD,S01,RF UN,Equity,BBG000Q3JQJ6,,815616,US,,,
2023-12-28,NGT2754,,USD,B01,BZ0061318,Corp,BBG019LVGNJ9,,300000,US,,,
2023-12-22,NGT2754,MEDTRONIC GLOBAL 4.5% 23-30/03/2033,USD,B01,ZL8072940,Corp,BBG01G133VZ5,,300000,LU,,,
2024-02-26,NGT2754,BECTON DICKINSON AND CO,USD,S01,BDX UN,Equity,BBG000BD00Y0,,119121,US,,,
2023-12-28,NGT2754,INTEREST RATE SWAP (F),GBP,IR,,,,,47700000,FR,GBP,INTEREST RATE SWAP,
2024-02-23,NGT6144,MATSUKIYOCOCOKARA & CO,JPY,S01,3088 JT,Equity,BBG000TBPHJ8,,341100,JP,,,
2024-02-23,NGT6144,,USD,S01,GGG UN,Equity,BBG000BK9XD6,,219162,US,,,
2024-02-19,NGT6144,SUNCORP GROUP LTD,AUD,S01,SUN AT,Equity,BBG000CR4YH9,,664812,AU,,,
2023-12-27,NGT2754,TESORERIA PESOS 5.1% 19-15/07/2050 FLAT,CLP,B31,AW8539859,Govt,BBG00N5BNTQ2,,30000000,CL,,,
2024-02-15,NGT6144,,USD,S01,DHR UN,Equity,BBG000BH3LR0,,166716,US,,,
2023-12-22,NGT2754,JAPAN GOVT 20-YR 0.5% 21-20/03/2041,JPY,B31,BP1725806,Govt,BBG01064VJ70,,89400000,JP,,,
2023-12-28,NGT2754,FR RB5139 2.5% 21-01/12/2041,USD,P05,3133KYV89,Mtge,BBG012D9JYX9,,1106917.297,US,,,
2023-12-27,NGT2754,FN MA4354 1.5% 21-01/06/2051,USD,P05,31418DZU9,Mtge,BBG01018X7K5,,517085.118,US,,,
2023-12-28,NGT2754,KFW 9% 22-08/07/2024,HUF,B01,BX4911794,Corp,BBG018KKKG15,,150000000,DE,,,
2024-02-15,NGT2754,,EUR,S01,SU FP,Equity,BBG000BBWCH2,,125409,FR,,,
2024-02-19,NGT6144,NEWMONT CORP,USD,S01,NEM UN,Equity,BBG000BPWYG4,,498942,US,,,
2024-02-20,NGT6144,BOLIDEN AB,SEK,S01,BOL SS,Equity,BBG000C2VT85,,64104,SE,,,
2024-02-22,NGT6144,,GBP,S01,HIK LN,Equity,BBG000FG1MF1,,215679,GB,,,
2023-12-28,NGT2754,INDONESIA (REP) 5.45% 22-20/09/2052,USD,B31,BY8962791,Govt,BBG019HYBCC4,,600000,ID,,,
2024-02-19,NGT2754,,USD,S01,FTV UN,Equity,BBG00BLVZ282,,381333,US,,,
2023-12-22,NGT2754,UNICREDIT SPA 4.625% 17-12/04/2027,USD,B01,AN1848216,Corp,BBG00GF75BF6,,600000,IT,,,
2024-02-23,NGT6144,SWISS RE AG,CHF,S01,SREN SE,Equity,BBG00HCYV7Y7,,91443,CH,,,
2024-02-27,NGT2754,AVANTOR INC,USD,S01,AVTR UN,Equity,BBG00N9SDKZ1,,448674,US,,,
2023-12-22,NGT2754,SINGAPORE GOVT 2.25% 16-01/08/2036,SGD,B31,LW9539104,Govt,BBG00DF0J361,,210000,SG,,,
2023-12-28,NGT2754,SHARJAH SUKUK 3.234% 19-23/10/2029,USD,B31,ZQ1513394,Govt,BBG00QKVJ0M6,,600000,KY,,,
2024-02-27,NGT6144,BALL CORP,USD,S01,BALL UN,Equity,BBG000BDDPK6,,22929,US,,,
2024-02-16,NGT6144,ADMIRAL GROUP PLC,GBP,S01,ADM LN,Equity,BBG000PG2GZ0,,28347,GB,,,
2024-02-16,NGT6144,C.H. ROBINSON WORLDWIDE INC,USD,S01,CHRW UW,Equity,BBG000BTCSJ8,,78249,US,,,
2024-02-19,NGT6144,LABORATORY CRP OF AMER HLDGS,USD,S01,LH UN,Equity,BBG000D9DP78,,46518,US,,,
2024-02-19,NGT6144,TRACTOR SUPPLY COMPANY,USD,S01,TSCO UW,Equity,BBG000BLY8F9,,59958,US,,,
2024-02-26,NGT6144,KNIGHT-SWIFT TRANSPORTATION,USD,S01,KNX UN,Equity,BBG001BD46F2,,155193,US,,,
2024-02-26,NGT6144,,CHF,S01,TEMN SE,Equity,BBG000DDXJG1,,40560,CH,,,
2024-02-22,NGT6144,AGILENT TECHNOLOGIES INC,USD,S01,A UN,Equity,BBG000C2V541,,195732,US,,,
2024-02-20,NGT6144,FOX CORP - CLASS B,USD,S01,FOX UW,Equity,BBG00JHNKKJ2,,212667,US,,,
2023-12-27,NGT2754,HUNGARY GOVT 2.25% 20-20/04/2033,HUF,B31,ZO9985268,Govt,BBG00XX887F3,,67740000,HU,,,
2023-12-27,NGT2754,EATON CORP 4.15% 22-15/03/2033,USD,B01,BY4820100,Corp,BBG0196CWHB1,,300000,US,,,
2024-02-15,NGT6144,NORTHERN STAR RESOURCES LTD,AUD,S01,NST AT,Equity,BBG000C82PJ0,,359139,AU,,,
2024-02-21,NGT6144,AXON ENTERPRISE INC,USD,S01,AXON UW,Equity,BBG000BHK5Z7,,50451,US,,,
2024-02-20,NGT6144,NEWMONT CORP,USD,S01,NEM UN,Equity,BBG000BPWYG4,,498942,US,,,
